ID,Mcore,err_Mcore,Tcore,Size
I16065-5158_2,18.25,9.13,100.0,2488
I16065-5158_3,5.30,2.65,100.0,2838
I16065-5158_4,2.10,1.05,100.0,2472
I16065-5158_5,4.95,2.48,30.0,3592
I16065-5158_6,1.93,0.96,30.0,2182
I16065-5158_7,1.10,0.55,100.0,2944
I16065-5158_8,0.60,0.30,100.0,2435
I16065-5158_9,1.30,0.65,30.0,1551
I16065-5158_10,3.24,1.62,20.0,5625
I16065-5158_11,3.44,1.72,20.0,4537
I16065-5158_12,0.60,0.30,100.0,2703
I16065-5158_13,1.79,0.89,30.0,3459
I16065-5158_14,2.48,1.24,30.0,3287
I16065-5158_15,0.44,0.22,100.0,2230
I16065-5158_16,0.60,0.30,100.0,1216
I16065-5158_17,0.83,0.42,30.0,1154
I16065-5158_18,0.96,0.48,30.0,2056
I16065-5158_19,0.54,0.27,30.0,786
I16065-5158_20,0.50,0.25,30.0,786
I16065-5158_21,1.88,0.94,30.0,5976
I16065-5158_22,0.76,0.38,30.0,1607
I16065-5158_23,0.18,0.09,100.0,849
I16065-5158_24,1.44,0.72,20.0,6468
I16065-5158_25,0.30,0.15,100.0,1696
I16071-5142_1,35.52,17.76,100.0,1830
I16071-5142_2,7.30,3.65,30.0,1010
I16071-5142_3,9.16,4.58,100.0,2356
I16071-5142_4,4.27,2.14,100.0,1783
I16071-5142_5,6.12,3.06,100.0,2839
I16071-5142_6,4.07,2.04,30.0,1012
I16071-5142_7,2.23,1.12,100.0,2457
I16071-5142_8,2.59,1.29,30.0,966
I16071-5142_9,1.84,0.92,30.0,966
I16071-5142_10,1.64,0.82,30.0,1080
I16071-5142_11,1.77,0.88,30.0,1691
I16071-5142_12,0.90,0.45,100.0,966
I16071-5142_13,1.32,0.66,100.0,7151
I16071-5142_14,8.67,4.34,30.0,9630
I16071-5142_15,0.55,0.27,100.0,2502
I16071-5142_16,3.22,1.61,30.0,4514
I16071-5142_17,0.90,0.45,30.0,966
I16071-5142_18,0.58,0.29,30.0,966
I16071-5142_19,1.46,0.73,30.0,2190
I16071-5142_20,0.66,0.33,30.0,966
I16071-5142_21,1.94,0.97,30.0,4331
I16071-5142_22,1.12,0.56,30.0,966
I16071-5142_23,0.29,0.14,100.0,1791
I16076-5134_1,7.76,3.88,100.0,1483
I16076-5134_2,2.96,1.48,100.0,1854
I16076-5134_3,1.24,0.62,100.0,1860
I16076-5134_4,3.49,1.74,30.0,1686
I16076-5134_5,1.42,0.71,100.0,2151
I16076-5134_6,1.53,0.77,100.0,2568
I16076-5134_7,3.03,1.52,30.0,2344
I16076-5134_8,0.76,0.38,100.0,2373
I16076-5134_9,0.78,0.39,100.0,2626
I16076-5134_10,1.15,0.58,30.0,1528
I16076-5134_11,0.41,0.21,100.0,1257
I16076-5134_12,0.48,0.24,100.0,1768
I16076-5134_13,0.68,0.34,30.0,1816
I16076-5134_14,0.97,0.49,30.0,2846
I16076-5134_15,1.15,0.58,30.0,2792
I16076-5134_16,0.22,0.11,100.0,1447
I16076-5134_17,0.61,0.31,30.0,3744
I16076-5134_18,0.86,0.43,30.0,2197
I16076-5134_19,1.13,0.56,30.0,5073
I16119-5048_1,3.19,1.59,100.0,1382
I16119-5048_2,1.13,0.56,100.0,751
I16119-5048_3,4.48,2.24,30.0,1040
I16119-5048_4,1.79,0.90,30.0,621
I16119-5048_5,2.27,1.14,30.0,621
I16119-5048_6,1.68,0.84,30.0,688
I16119-5048_7,1.25,0.63,30.0,621
I16119-5048_8,0.40,0.20,100.0,715
I16119-5048_9,0.50,0.25,100.0,796
I16119-5048_10,2.98,1.49,30.0,1710
I16119-5048_11,0.83,0.41,30.0,621
I16119-5048_12,1.25,0.63,30.0,632
I16119-5048_13,1.05,0.52,30.0,695
I16119-5048_14,1.54,0.77,30.0,1110
I16119-5048_15,0.60,0.30,30.0,621
I16119-5048_16,1.58,0.79,30.0,1287
I16119-5048_17,1.45,0.73,30.0,1913
I16119-5048_18,0.71,0.35,30.0,621
I16119-5048_19,0.39,0.19,30.0,1022
I16119-5048_20,0.75,0.37,30.0,1007
I16119-5048_21,0.54,0.27,30.0,901
I16119-5048_22,0.47,0.23,30.0,621
I16119-5048_23,0.52,0.26,30.0,1308
I16119-5048_24,0.43,0.22,30.0,665
I16119-5048_25,0.34,0.17,30.0,1499
I16119-5048_26,0.47,0.23,30.0,871
I16119-5048_27,0.31,0.16,30.0,828
I16119-5048_28,0.41,0.21,30.0,1958
I16119-5048_29,0.34,0.17,20.0,1329
I16119-5048_30,0.63,0.31,30.0,1336
I16119-5048_31,0.27,0.14,30.0,1588
I16132-5039_1,0.53,0.27,30.0,931
I16132-5039_2,0.52,0.26,30.0,613
I16132-5039_3,0.32,0.16,30.0,864
I16132-5039_4,0.18,0.09,30.0,613
I16132-5039_5,0.20,0.10,30.0,1814
I16132-5039_6,0.27,0.14,30.0,1239
I16132-5039_7,0.20,0.10,30.0,1256
I16132-5039_8,0.14,0.07,20.0,613
I16132-5039_9,0.15,0.07,30.0,1362
I16132-5039_10,0.34,0.17,30.0,5497
I16132-5039_11,0.16,0.08,30.0,1776
I16132-5039_12,0.28,0.14,20.0,2583
I16164-5046_1,12.57,6.29,100.0,890
I16164-5046_2,38.46,19.23,100.0,2181
I16164-5046_3,10.30,5.15,100.0,888
I16164-5046_4,19.72,9.86,30.0,735
I16164-5046_5,21.73,10.87,100.0,1515
I16164-5046_6,13.67,6.84,30.0,1164
I16164-5046_7,10.04,5.02,30.0,1179
I16164-5046_8,5.48,2.74,100.0,1177
I16164-5046_9,5.61,2.80,100.0,1309
I16164-5046_10,7.88,3.94,30.0,735
I16164-5046_11,6.95,3.47,30.0,1696
I16164-5046_12,5.19,2.60,100.0,1585
I16164-5046_13,5.13,2.57,100.0,2096
I16164-5046_14,2.88,1.44,100.0,2186
I16164-5046_15,6.26,3.13,30.0,1665
I16164-5046_16,4.54,2.27,100.0,2346
I16164-5046_17,4.90,2.45,30.0,1206
I16164-5046_18,4.04,2.02,30.0,3446
I16164-5046_19,5.34,2.67,30.0,1677
I16164-5046_20,3.51,1.76,100.0,1872
I16164-5046_21,1.80,0.90,100.0,1442
I16164-5046_22,2.83,1.42,30.0,735
I16164-5046_23,7.25,3.63,30.0,4835
I16164-5046_24,5.12,2.56,30.0,2376
I16164-5046_25,1.65,0.83,100.0,1510
I16164-5046_26,1.55,0.77,100.0,1489
I16164-5046_27,1.81,0.91,30.0,1864
I16164-5046_28,1.52,0.76,100.0,2252
I16164-5046_29,1.62,0.81,30.0,1271
I16164-5046_30,1.11,0.55,100.0,3196
I16164-5046_31,0.98,0.49,100.0,2689
I16164-5046_32,0.18,0.09,100.0,735
I16164-5046_33,0.54,0.27,100.0,1724
I16164-5046_34,1.07,0.54,30.0,842
I16164-5046_35,0.67,0.33,100.0,956
I16164-5046_36,2.32,1.16,30.0,1766
I16164-5046_37,1.30,0.65,30.0,919
I16164-5046_38,1.00,0.50,30.0,735
I16164-5046_39,0.51,0.26,100.0,2024
I16164-5046_40,0.39,0.20,100.0,1639
I16164-5046_41,0.36,0.18,100.0,1785
I16172-5028_1,51.40,25.70,100.0,883
I16172-5028_2,3.91,1.96,100.0,719
I16172-5028_3,3.19,1.59,100.0,774
I16172-5028_4,11.77,5.89,30.0,1417
I16172-5028_5,2.52,1.26,100.0,918
I16172-5028_6,12.07,6.04,100.0,2111
I16172-5028_7,8.38,4.19,20.0,1705
I16172-5028_8,6.10,3.05,100.0,1548
I16172-5028_9,2.73,1.36,100.0,948
I16172-5028_10,5.48,2.74,20.0,1250
I16172-5028_11,0.99,0.49,100.0,1600
I16172-5028_12,1.36,0.68,100.0,2247
I16172-5028_13,3.55,1.77,30.0,4140
I16172-5028_14,1.93,0.97,100.0,1351
I16172-5028_15,0.96,0.48,100.0,2202
I16172-5028_16,1.80,0.90,30.0,2937
I16172-5028_17,2.64,1.32,30.0,4415
I16172-5028_18,0.34,0.17,100.0,1111
I16172-5028_19,0.79,0.39,100.0,1183
I16172-5028_20,0.61,0.31,100.0,1970
I16172-5028_21,1.56,0.78,30.0,3649
I16172-5028_22,0.43,0.22,100.0,1323
I16172-5028_23,0.42,0.21,100.0,2005
I16172-5028_24,0.60,0.30,100.0,2329
I16172-5028_25,0.80,0.40,100.0,3565
I16172-5028_26,0.49,0.24,100.0,996
I16172-5028_27,2.87,1.44,30.0,5750
I16172-5028_28,2.30,1.15,30.0,4146
I16172-5028_29,0.28,0.14,100.0,830
I16172-5028_30,1.25,0.63,30.0,2311
I16172-5028_31,0.42,0.21,100.0,2335
I16172-5028_32,0.35,0.17,100.0,3234
I16172-5028_33,1.12,0.56,30.0,1721
I16172-5028_34,0.10,0.05,100.0,1141
I16172-5028_35,2.53,1.27,20.0,2815
I16172-5028_36,0.41,0.21,100.0,1744
I16172-5028_37,0.32,0.16,100.0,1929
I16172-5028_38,0.64,0.32,30.0,954
I16172-5028_39,0.67,0.33,30.0,2429
I16172-5028_40,1.46,0.73,30.0,4770
I16172-5028_41,1.39,0.69,30.0,1579
I16172-5028_42,1.51,0.76,20.0,2110
I16172-5028_43,0.74,0.37,30.0,1369
I16172-5028_44,1.07,0.54,20.0,1945
I16172-5028_45,0.69,0.34,30.0,2648
I16172-5028_46,0.26,0.13,30.0,719
I16172-5028_47,1.03,0.51,30.0,1943
I16172-5028_48,0.97,0.48,20.0,3331
I16172-5028_49,0.11,0.05,100.0,1491
I16177-5018_1,6.59,3.30,30.0,918
I16177-5018_2,4.71,2.35,30.0,637
I16177-5018_3,10.96,5.48,30.0,1383
I16177-5018_4,1.89,0.94,100.0,2287
I16177-5018_5,10.15,5.08,30.0,1572
I16177-5018_6,2.73,1.37,30.0,2453
I16177-5018_7,1.57,0.78,30.0,1736
I16177-5018_8,0.39,0.19,100.0,1898
I16177-5018_9,0.51,0.26,100.0,1369
I16177-5018_10,0.46,0.23,100.0,1654
I16177-5018_11,2.22,1.11,30.0,1738
I16177-5018_12,3.48,1.74,20.0,3283
I16177-5018_13,2.25,1.12,20.0,5772
I16177-5018_14,3.41,1.70,30.0,1232
I16177-5018_15,0.34,0.17,100.0,1475
I16177-5018_16,0.61,0.30,100.0,3622
I16177-5018_17,0.94,0.47,30.0,2154
I16177-5018_18,1.45,0.72,30.0,5126
I16177-5018_19,0.48,0.24,100.0,2998
I16177-5018_20,0.17,0.08,100.0,1560
I16177-5018_21,0.45,0.23,30.0,1196
I16177-5018_22,0.21,0.10,100.0,3711
I16177-5018_23,0.28,0.14,100.0,3122
I16177-5018_24,0.43,0.22,30.0,1315
I16272-4837_1,22.75,11.38,100.0,1318
I16272-4837_2,2.80,1.40,100.0,961
I16272-4837_3,13.14,6.57,30.0,571
I16272-4837_4,2.98,1.49,100.0,971
I16272-4837_5,1.84,0.92,100.0,1030
I16272-4837_6,1.14,0.57,100.0,1636
I16272-4837_7,3.13,1.56,30.0,1188
I16272-4837_8,0.56,0.28,100.0,1955
I16272-4837_9,0.84,0.42,100.0,1525
I16272-4837_10,1.02,0.51,30.0,2248
I16272-4837_11,0.82,0.41,30.0,1105
I16272-4837_12,1.02,0.51,30.0,963
I16272-4837_13,1.58,0.79,30.0,2311
I16272-4837_14,0.31,0.15,100.0,1200
I16272-4837_15,0.71,0.35,20.0,1772
I16272-4837_16,0.99,0.49,30.0,2294
I16272-4837_17,0.42,0.21,20.0,1456
I16272-4837_18,1.18,0.59,30.0,3406
I16272-4837_19,0.59,0.30,30.0,1716
I16272-4837_20,0.79,0.39,30.0,2501
I16272-4837_21,0.33,0.16,100.0,1492
I16272-4837_22,0.40,0.20,30.0,1792
I16297-4757_1,3.77,1.89,100.0,2431
I16297-4757_2,1.96,0.98,100.0,2065
I16297-4757_3,2.85,1.43,30.0,1321
I16297-4757_4,0.73,0.37,20.0,1880
I16297-4757_5,0.77,0.38,30.0,873
I16297-4757_6,1.03,0.52,30.0,1072
I16297-4757_7,1.29,0.64,30.0,1556
I16297-4757_8,0.58,0.29,20.0,2001
I16297-4757_9,0.21,0.10,20.0,773
I16297-4757_10,0.84,0.42,20.0,2256
I16297-4757_11,0.54,0.27,30.0,1311
I16297-4757_12,0.44,0.22,30.0,6939
I16304-4710_1,7.67,3.84,20.0,1588
I16304-4710_2,2.51,1.26,30.0,1588
I16304-4710_3,8.19,4.09,30.0,3652
I16304-4710_4,3.28,1.64,30.0,1685
I16304-4710_5,5.78,2.89,30.0,2491
I16304-4710_6,6.01,3.00,30.0,2479
I16304-4710_7,2.15,1.07,30.0,1988
I16304-4710_8,6.47,3.24,20.0,2917
I16304-4710_9,1.43,0.71,100.0,7412
I16304-4710_10,2.60,1.30,30.0,18839
I16304-4710_11,5.49,2.75,30.0,6664
I16304-4710_12,2.72,1.36,30.0,5873
I16304-4710_13,1.27,0.64,30.0,1588
I16313-4729_1,14.41,7.20,100.0,933
I16313-4729_2,3.10,1.55,100.0,2781
I16313-4729_3,2.67,1.33,100.0,1976
I16313-4729_4,3.17,1.58,20.0,766
I16313-4729_5,1.57,0.79,30.0,766
I16313-4729_6,1.32,0.66,20.0,766
I16313-4729_7,1.44,0.72,30.0,2823
I16313-4729_8,1.49,0.74,20.0,1305
I16313-4729_9,0.26,0.13,100.0,766
I16313-4729_10,1.17,0.58,30.0,766
I16313-4729_11,0.98,0.49,30.0,1130
I16313-4729_12,0.67,0.34,30.0,900
I16313-4729_13,0.76,0.38,30.0,1649
I16313-4729_14,1.74,0.87,30.0,2209
I16313-4729_15,0.74,0.37,30.0,1843
I16313-4729_16,1.35,0.68,20.0,766
I16313-4729_17,1.44,0.72,30.0,1577
I16313-4729_18,1.65,0.82,30.0,3298
I16313-4729_19,2.42,1.21,30.0,3319
I16313-4729_20,0.82,0.41,30.0,5147
I16313-4729_21,0.60,0.30,30.0,1079
I16313-4729_22,0.41,0.21,30.0,2232
I16313-4729_23,0.37,0.18,30.0,3226
I16313-4729_24,0.76,0.38,30.0,7008
I16318-4724_1,63.17,31.58,100.0,2174
I16318-4724_2,25.78,12.89,100.0,2009
I16318-4724_3,16.72,8.36,100.0,2737
I16318-4724_4,6.96,3.48,100.0,1563
I16318-4724_5,26.66,13.33,30.0,2437
I16318-4724_6,7.91,3.95,100.0,2612
I16318-4724_7,10.47,5.24,30.0,1793
I16318-4724_8,8.87,4.44,30.0,1223
I16318-4724_9,3.91,1.95,100.0,1907
I16318-4724_10,7.20,3.60,100.0,3621
I16318-4724_11,8.76,4.38,30.0,2852
I16318-4724_12,11.45,5.72,30.0,1617
I16318-4724_13,4.33,2.16,30.0,1712
I16318-4724_14,4.39,2.19,30.0,2384
I16318-4724_15,2.57,1.28,30.0,1223
I16318-4724_16,2.68,1.34,100.0,2995
I16318-4724_17,1.61,0.81,30.0,1223
I16318-4724_18,1.81,0.91,30.0,1223
I16318-4724_19,5.72,2.86,30.0,3855
I16318-4724_20,1.78,0.89,100.0,3367
I16318-4724_21,8.02,4.01,30.0,4570
I16318-4724_22,1.27,0.64,30.0,1223
I16318-4724_23,2.71,1.35,30.0,3661
I16318-4724_24,2.15,1.08,100.0,4650
I16318-4724_25,1.59,0.79,30.0,2388
I16318-4724_26,3.06,1.53,30.0,1513
I16330-4725_1,9.49,4.75,30.0,1521
I16330-4725_2,14.04,7.02,100.0,4165
I16330-4725_3,7.70,3.85,100.0,2301
I16330-4725_4,13.68,6.84,30.0,2955
I16330-4725_5,7.90,3.95,30.0,1632
I16330-4725_6,12.44,6.22,30.0,3286
I16330-4725_7,11.46,5.73,30.0,3520
I16330-4725_8,6.97,3.49,30.0,3273
I16330-4725_9,9.57,4.79,30.0,4308
I16330-4725_10,4.68,2.34,100.0,3035
I16330-4725_11,6.60,3.30,100.0,5676
I16330-4725_12,12.85,6.43,30.0,4915
I16330-4725_13,5.38,2.69,30.0,3289
I16330-4725_14,29.90,14.95,20.0,16656
I16330-4725_15,5.07,2.53,30.0,3746
I16330-4725_16,3.83,1.91,30.0,1521
I16330-4725_17,3.89,1.95,30.0,3962
I16330-4725_18,2.74,1.37,30.0,3485
I16330-4725_19,7.67,3.83,30.0,4681
I16330-4725_20,5.15,2.57,30.0,4873
I16330-4725_21,5.58,2.79,30.0,9304
I16330-4725_22,2.67,1.33,30.0,3573
I16330-4725_23,5.83,2.91,30.0,3388
I16330-4725_24,6.26,3.13,30.0,6248
I16330-4725_25,3.53,1.77,20.0,3871
I16330-4725_26,3.25,1.63,30.0,1859
I16330-4725_27,8.58,4.29,30.0,11485
I16330-4725_28,9.27,4.64,30.0,8932
I16330-4725_29,4.89,2.44,30.0,7024
I16330-4725_30,3.81,1.91,30.0,4752
I16330-4725_31,2.87,1.44,30.0,2867
I16330-4725_32,8.66,4.33,30.0,13156
I16330-4725_33,2.59,1.29,30.0,3757
I16330-4725_34,3.47,1.74,30.0,4854
I16330-4725_35,2.19,1.10,30.0,1750
I16330-4725_36,1.52,0.76,30.0,2167
I16330-4725_37,1.95,0.97,30.0,3099
I16330-4725_38,3.85,1.93,30.0,9894
I16330-4725_39,1.47,0.73,30.0,3409
I16344-4658_1,25.17,12.58,100.0,2913
I16344-4658_2,11.51,5.76,100.0,3713
I16344-4658_3,14.14,7.07,100.0,3194
I16344-4658_4,23.19,11.60,30.0,3622
I16344-4658_5,14.09,7.04,30.0,1712
I16344-4658_6,11.56,5.78,30.0,1711
I16344-4658_7,8.10,4.05,100.0,4516
I16344-4658_8,8.18,4.09,20.0,3351
I16344-4658_9,16.86,8.43,30.0,7291
I16344-4658_10,7.70,3.85,30.0,4424
I16344-4658_11,4.13,2.06,100.0,3318
I16344-4658_12,5.12,2.56,20.0,2166
I16344-4658_13,7.01,3.50,30.0,2972
I16344-4658_14,6.85,3.43,30.0,3582
I16344-4658_15,4.45,2.22,30.0,5196
I16344-4658_16,3.38,1.69,30.0,3489
I16344-4658_17,3.58,1.79,30.0,3912
I16348-4654_1,378.71,189.35,100.0,4341
I16348-4654_2,23.05,11.53,100.0,2367
I16348-4654_3,68.02,34.01,100.0,3583
I16348-4654_4,47.80,23.90,30.0,2065
I16348-4654_5,21.76,10.88,30.0,1969
I16348-4654_6,22.71,11.36,30.0,2920
I16348-4654_7,16.97,8.48,30.0,1845
I16348-4654_8,22.75,11.37,30.0,2161
I16348-4654_9,14.73,7.36,30.0,2643
I16348-4654_10,12.65,6.33,30.0,2731
I16348-4654_11,9.62,4.81,30.0,1894
I16348-4654_12,8.19,4.10,30.0,1732
I16348-4654_13,3.20,1.60,100.0,2484
I16348-4654_14,12.21,6.10,30.0,1732
I16348-4654_15,11.63,5.81,30.0,2117
I16348-4654_16,7.56,3.78,30.0,1732
I16348-4654_17,4.99,2.49,30.0,2311
I16348-4654_18,8.65,4.33,30.0,1732
I16348-4654_19,12.90,6.45,30.0,10322
I16348-4654_20,3.55,1.78,100.0,3524
I16348-4654_21,5.01,2.51,100.0,2351
I16348-4654_22,5.58,2.79,30.0,2226
I16348-4654_23,6.75,3.37,30.0,5921
I16348-4654_24,4.67,2.34,100.0,4497
I16348-4654_25,3.22,1.61,30.0,1732
I16348-4654_26,4.16,2.08,30.0,2416
I16348-4654_27,9.04,4.52,30.0,6230
I16348-4654_28,9.50,4.75,30.0,6160
I16348-4654_29,4.83,2.41,30.0,1732
I16348-4654_30,3.03,1.51,30.0,2370
I16348-4654_31,4.81,2.40,30.0,2934
I16351-4722_1,2.95,1.48,100.0,907
I16351-4722_2,0.53,0.27,100.0,367
I16351-4722_3,1.39,0.69,100.0,1052
I16351-4722_4,1.02,0.51,100.0,1238
I16351-4722_5,0.88,0.44,30.0,1562
I16351-4722_6,0.35,0.17,30.0,472
I16351-4722_7,0.26,0.13,100.0,794
I16351-4722_8,0.66,0.33,30.0,1815
I16351-4722_9,0.33,0.16,30.0,596
I16351-4722_10,0.17,0.09,100.0,887
I16351-4722_11,0.57,0.29,30.0,1452
I16351-4722_12,0.18,0.09,100.0,1561
I16351-4722_13,0.14,0.07,100.0,983
I16351-4722_14,0.19,0.10,30.0,573
I16351-4722_15,0.14,0.07,100.0,356
I16351-4722_16,0.22,0.11,30.0,700
I16351-4722_17,0.20,0.10,30.0,779
I16351-4722_18,0.21,0.11,30.0,1572
I16351-4722_19,0.21,0.11,30.0,476
I16351-4722_20,0.07,0.03,100.0,766
I16351-4722_21,0.02,0.01,100.0,356
I16351-4722_22,0.26,0.13,30.0,1004
I16351-4722_23,0.15,0.08,30.0,894
I16351-4722_24,0.17,0.09,100.0,1429
I16351-4722_25,0.20,0.10,30.0,728
I16351-4722_26,0.12,0.06,30.0,649
I16351-4722_27,0.11,0.05,30.0,1763
I16351-4722_28,0.08,0.04,100.0,521
I16351-4722_29,0.05,0.03,30.0,356
I16351-4722_30,0.04,0.02,100.0,698
I16351-4722_31,0.13,0.07,30.0,1652
I16351-4722_32,0.14,0.07,30.0,589
I16351-4722_33,0.29,0.14,30.0,2797
I16362-4639_1,0.53,0.27,30.0,528
I16362-4639_2,0.19,0.10,30.0,344
I16362-4639_3,0.20,0.10,30.0,525
I16362-4639_4,0.14,0.07,20.0,344
I16362-4639_5,0.15,0.07,30.0,576
I16362-4639_6,0.15,0.07,30.0,483
I16362-4639_7,0.20,0.10,20.0,426
I16362-4639_8,0.20,0.10,30.0,1105
I16362-4639_9,0.10,0.05,30.0,469
I16362-4639_10,0.13,0.07,20.0,344
I16362-4639_11,0.16,0.08,30.0,1164
I16362-4639_12,0.11,0.06,20.0,344
I16362-4639_13,0.04,0.02,30.0,344
I16362-4639_14,0.19,0.09,20.0,869
I16362-4639_15,0.10,0.05,20.0,854
I16362-4639_16,0.13,0.07,20.0,2611
I16362-4639_17,0.03,0.02,30.0,704
I16372-4545_1,1.30,0.65,30.0,671
I16372-4545_2,1.10,0.55,30.0,671
I16372-4545_3,0.52,0.26,100.0,671
I16372-4545_4,1.95,0.97,30.0,1811
I16372-4545_5,0.77,0.39,30.0,671
I16372-4545_6,0.17,0.09,30.0,671
I16372-4545_7,0.71,0.36,30.0,671
I16372-4545_8,0.26,0.13,30.0,671
I16372-4545_9,0.78,0.39,30.0,4344
I16372-4545_10,0.25,0.12,30.0,3520
I16385-4619_1,6.78,3.39,30.0,2368
I16385-4619_2,1.71,0.86,100.0,4723
I16385-4619_3,2.92,1.46,30.0,1881
I16385-4619_4,1.10,0.55,100.0,3553
I16385-4619_5,1.01,0.51,100.0,3690
I16385-4619_6,0.80,0.40,30.0,967
I16385-4619_7,1.80,0.90,30.0,3429
I16385-4619_8,2.94,1.47,30.0,5104
I16385-4619_9,7.12,3.56,20.0,13032
I16385-4619_10,0.73,0.36,100.0,4330
I16385-4619_11,0.30,0.15,100.0,2238
I16385-4619_12,0.50,0.25,30.0,1722
I16385-4619_13,0.71,0.35,30.0,4282
I16385-4619_14,0.36,0.18,30.0,4378
I16385-4619_15,0.57,0.29,30.0,5858
I16385-4619_16,0.54,0.27,20.0,2912
I16424-4531_1,2.04,1.02,30.0,559
I16424-4531_2,0.17,0.09,100.0,333
I16424-4531_3,0.24,0.12,100.0,398
I16424-4531_4,0.52,0.26,30.0,1135
I16424-4531_5,0.59,0.29,30.0,612
I16424-4531_6,0.28,0.14,30.0,653
I16424-4531_7,0.14,0.07,30.0,534
I16424-4531_8,0.18,0.09,100.0,441
I16424-4531_9,0.11,0.05,30.0,417
I16424-4531_10,0.38,0.19,30.0,1055
I16424-4531_11,0.13,0.06,30.0,558
I16424-4531_12,0.05,0.02,30.0,333
I16424-4531_13,0.09,0.04,30.0,407
I16424-4531_14,0.05,0.02,30.0,333
I16424-4531_15,0.12,0.06,30.0,483
I16424-4531_16,0.20,0.10,20.0,498
I16424-4531_17,0.14,0.07,30.0,925
I16424-4531_18,0.19,0.09,30.0,1566
I16424-4531_19,0.69,0.34,20.0,3676
I16424-4531_20,0.31,0.16,20.0,1513
I16424-4531_21,0.07,0.03,20.0,333
I16424-4531_22,0.08,0.04,20.0,333
I16424-4531_23,0.10,0.05,30.0,495
I16424-4531_24,0.14,0.07,30.0,1653
I16424-4531_25,0.12,0.06,30.0,1465
I16424-4531_26,0.05,0.02,30.0,622
I16445-4459_1,8.44,4.22,100.0,1468
I16445-4459_2,10.18,5.09,30.0,1202
I16445-4459_3,1.90,0.95,100.0,2012
I16445-4459_4,4.72,2.36,30.0,3453
I16445-4459_5,0.99,0.49,100.0,3157
I16445-4459_6,0.79,0.40,100.0,2334
I16445-4459_7,13.60,6.80,20.0,14105
I16445-4459_8,2.95,1.47,20.0,6371
I16445-4459_9,2.81,1.40,30.0,3574
I16445-4459_10,0.92,0.46,30.0,1185
I16445-4459_11,1.37,0.69,30.0,2513
I16445-4459_12,1.15,0.58,30.0,1824
I16445-4459_13,2.31,1.15,30.0,2865
I16445-4459_14,1.24,0.62,30.0,2673
I16445-4459_15,1.54,0.77,30.0,2128
I16445-4459_16,2.95,1.47,20.0,4160
I16445-4459_17,0.96,0.48,30.0,1458
I16445-4459_18,0.37,0.18,100.0,2041
I16445-4459_19,0.60,0.30,30.0,1275
I16458-4512_1,1.86,0.93,100.0,823
I16458-4512_2,6.61,3.30,100.0,1773
I16458-4512_3,3.55,1.78,30.0,637
I16458-4512_4,3.04,1.52,30.0,655
I16458-4512_5,3.45,1.72,30.0,1322
I16458-4512_6,4.61,2.31,30.0,914
I16458-4512_7,5.32,2.66,30.0,862
I16458-4512_8,0.84,0.42,100.0,850
I16458-4512_9,1.50,0.75,30.0,637
I16458-4512_10,0.48,0.24,100.0,828
I16458-4512_11,2.90,1.45,20.0,637
I16458-4512_12,3.19,1.59,30.0,837
I16458-4512_13,1.24,0.62,30.0,966
I16458-4512_14,0.96,0.48,30.0,637
I16458-4512_15,0.85,0.43,30.0,839
I16458-4512_16,1.37,0.68,30.0,962
I16458-4512_17,2.30,1.15,30.0,2955
I16458-4512_18,1.48,0.74,30.0,950
I16458-4512_19,0.33,0.16,20.0,637
I16458-4512_20,0.29,0.15,20.0,637
I16458-4512_21,0.26,0.13,20.0,637
I16458-4512_22,0.30,0.15,30.0,964
I16458-4512_23,2.75,1.37,20.0,5627
I16458-4512_24,0.22,0.11,30.0,637
I16458-4512_25,0.64,0.32,30.0,2313
I16458-4512_26,0.25,0.13,20.0,967
I16458-4512_27,0.62,0.31,20.0,2671
I16458-4512_28,1.06,0.53,20.0,3821
I16458-4512_29,0.46,0.23,30.0,1459
I16458-4512_30,0.30,0.15,30.0,1653
I16458-4512_31,0.44,0.22,30.0,5364
I16458-4512_32,0.38,0.19,30.0,2010
I16458-4512_33,0.29,0.15,20.0,945
I16484-4603_1,3.09,1.54,30.0,347
I16484-4603_2,1.21,0.61,100.0,332
I16484-4603_3,2.03,1.01,30.0,473
I16484-4603_4,1.46,0.73,30.0,627
I16484-4603_5,0.56,0.28,30.0,410
I16484-4603_6,0.80,0.40,30.0,758
I16484-4603_7,0.21,0.10,30.0,331
I16484-4603_8,0.47,0.23,100.0,1351
I16484-4603_9,0.57,0.29,30.0,1256
I16484-4603_10,0.41,0.20,100.0,1015
I16484-4603_11,0.30,0.15,100.0,841
I16484-4603_12,0.14,0.07,30.0,331
I16484-4603_13,0.29,0.14,20.0,705
I16484-4603_14,0.50,0.25,30.0,1238
I16484-4603_15,0.07,0.04,30.0,331
I16484-4603_16,0.57,0.29,30.0,1386
I16484-4603_17,0.07,0.03,20.0,331
I16484-4603_18,0.51,0.25,30.0,2104
I16484-4603_19,0.21,0.10,30.0,456
I16484-4603_20,0.07,0.04,20.0,387
I16484-4603_21,0.21,0.10,30.0,1730
I16484-4603_22,0.17,0.08,30.0,415
I16484-4603_23,0.42,0.21,30.0,1151
I16484-4603_24,0.26,0.13,30.0,2536
I16484-4603_25,0.22,0.11,30.0,1431
I16484-4603_26,0.03,0.01,30.0,331
I16484-4603_27,0.57,0.28,30.0,3356
I16484-4603_28,0.30,0.15,30.0,1111
