ID,Mcore,err_Mcore,Tcore,Size
3,0.09,0.04,46.0,1936
4,0.11,0.05,46.0,2205
1,0.92,0.46,35.0,2152
2,0.20,0.10,35.0,1857
3,0.47,0.24,35.0,2602
4,0.87,0.43,35.0,2819
5,0.30,0.15,35.0,1610
6,2.43,1.21,35.0,2834
7,1.28,0.64,35.0,2995
8,0.15,0.07,35.0,2257
1,0.90,0.45,35.0,1766
2,0.17,0.08,35.0,1640
3,0.12,0.06,35.0,1712
4,3.46,1.73,35.0,2318
5,9.77,4.89,35.0,1780
6,0.35,0.17,35.0,1512
1,0.17,0.08,35.0,1608
2,0.29,0.15,35.0,1895
3,0.68,0.34,35.0,1857
4,0.86,0.43,35.0,1746
5,0.95,0.47,35.0,1953
6,0.28,0.14,35.0,2136
7,0.09,0.05,35.0,1836
8,0.13,0.07,35.0,2237
1,0.14,0.07,35.0,1964
2,0.98,0.49,35.0,3097
3,0.51,0.25,35.0,2199
4,5.26,2.63,35.0,2034
5,1.60,0.80,35.0,1833
6,1.00,0.50,35.0,2871
7,0.23,0.11,35.0,2505
8,0.30,0.15,35.0,2304
9,0.53,0.26,35.0,3085
1,0.21,0.11,36.0,1876
2,0.33,0.16,36.0,2693
3,0.16,0.08,36.0,2187
4,0.34,0.17,36.0,1977
5,0.32,0.16,36.0,2499
6,0.76,0.38,36.0,2295
7,0.45,0.22,36.0,1927
8,2.27,1.13,36.0,2093
9,0.85,0.42,36.0,2549
10,2.54,1.27,36.0,2067
11,0.09,0.05,36.0,1740
12,0.20,0.10,36.0,2210
13,0.40,0.20,36.0,2618
14,1.40,0.70,36.0,2293
15,0.63,0.32,36.0,2157
16,0.52,0.26,36.0,2863
17,0.26,0.13,36.0,1974
18,1.67,0.83,36.0,2159
19,0.56,0.28,36.0,2027
20,0.13,0.06,36.0,2143
21,2.09,1.05,36.0,2293
22,1.63,0.82,36.0,2400
23,0.24,0.12,36.0,2384
24,0.40,0.20,36.0,2021
25,0.70,0.35,36.0,2584
26,0.81,0.41,36.0,2062
27,0.10,0.05,36.0,1740
28,3.01,1.50,36.0,3666
29,9.32,4.66,36.0,2169
30,6.70,3.35,36.0,3700
31,0.24,0.12,36.0,2677
32,3.54,1.77,36.0,2424
33,0.99,0.49,36.0,2312
34,1.17,0.58,36.0,2034
1,0.07,0.04,35.0,1753
2,0.16,0.08,35.0,2300
3,0.88,0.44,35.0,2031
4,0.21,0.11,35.0,2494
5,0.38,0.19,35.0,2095
6,0.71,0.36,35.0,1960
1,0.21,0.11,35.0,1609
2,0.21,0.10,35.0,1850
3,0.11,0.06,35.0,1773
4,0.12,0.06,35.0,1722
1,0.16,0.08,35.0,1748
2,0.28,0.14,35.0,1928
3,0.13,0.07,35.0,2233
4,0.90,0.45,35.0,2468
5,0.40,0.20,35.0,2029
1,0.35,0.18,43.0,2568
2,0.25,0.12,43.0,2651
3,0.54,0.27,43.0,2581
4,0.15,0.07,43.0,2211
5,0.44,0.22,43.0,2665
6,0.13,0.06,43.0,2297
7,0.11,0.05,43.0,2191
8,0.14,0.07,43.0,2318
1,6.86,3.43,35.0,2299
2,1.48,0.74,35.0,2084
3,1.39,0.70,35.0,3033
4,0.32,0.16,35.0,2562
5,0.28,0.14,35.0,2619
6,4.96,2.48,35.0,3481
7,0.39,0.19,35.0,2619
8,0.33,0.16,35.0,2837
9,1.01,0.51,35.0,2619
10,0.42,0.21,35.0,2311
11,0.64,0.32,35.0,3408
12,10.64,5.32,35.0,3677
13,2.52,1.26,35.0,2508
14,0.90,0.45,35.0,2789
15,2.00,1.00,35.0,3264
16,0.21,0.10,35.0,2217
17,2.93,1.46,35.0,3897
18,2.17,1.08,35.0,2257
19,1.20,0.60,35.0,2223
20,1.15,0.57,35.0,2366
21,5.01,2.51,35.0,3817
1,1.69,0.84,39.0,1466
2,0.45,0.22,39.0,1677
3,0.34,0.17,39.0,1209
4,0.95,0.48,39.0,1449
5,0.18,0.09,39.0,1307
6,0.32,0.16,39.0,1687
1,1.66,0.83,35.0,1774
2,0.45,0.23,35.0,1893
3,1.08,0.54,35.0,1769
4,0.64,0.32,35.0,1832
5,0.14,0.07,35.0,1751
6,0.13,0.07,35.0,1751
7,9.43,4.72,35.0,2226
8,0.51,0.26,35.0,1809
9,0.16,0.08,35.0,1792
10,0.34,0.17,35.0,2348
11,0.20,0.10,35.0,2081
12,0.13,0.06,35.0,1821
13,0.24,0.12,35.0,1809
14,0.48,0.24,35.0,2769
15,0.28,0.14,35.0,2021
16,0.18,0.09,35.0,1960
1,0.11,0.06,35.0,1317
2,0.18,0.09,35.0,1833
3,0.44,0.22,35.0,2048
4,0.18,0.09,35.0,2062
1,0.71,0.35,40.0,2427
2,0.34,0.17,40.0,2250
3,0.36,0.18,40.0,2094
4,0.21,0.11,40.0,2253
5,3.67,1.83,40.0,3202
6,0.27,0.13,40.0,2235
7,0.21,0.11,40.0,2100
8,0.45,0.22,40.0,2723
9,0.41,0.21,40.0,2300
10,0.81,0.40,40.0,2994
11,0.25,0.12,40.0,2036
12,0.57,0.29,40.0,2242
13,0.23,0.11,40.0,2017
14,0.18,0.09,40.0,2017
15,0.42,0.21,40.0,2504
16,0.52,0.26,40.0,2336
17,0.67,0.34,40.0,2365
18,0.45,0.23,40.0,2257
19,0.71,0.36,40.0,2066
20,2.04,1.02,40.0,2753
21,4.39,2.19,40.0,2319
22,0.48,0.24,40.0,2167
23,0.65,0.33,40.0,2384
24,0.33,0.17,40.0,2196
25,0.62,0.31,40.0,2275
26,0.54,0.27,40.0,2441
27,2.43,1.22,40.0,2233
28,1.14,0.57,40.0,2179
29,0.29,0.15,40.0,2253
30,0.32,0.16,40.0,2267
31,1.47,0.73,40.0,2315
32,1.54,0.77,40.0,2686
33,0.27,0.14,40.0,2356
34,1.12,0.56,40.0,2868
35,0.38,0.19,40.0,2256
36,1.39,0.70,40.0,2947
37,0.41,0.21,40.0,2075
38,0.91,0.46,40.0,2534
39,1.01,0.50,40.0,1750
40,1.75,0.87,40.0,2298
41,1.56,0.78,40.0,2288
42,1.20,0.60,40.0,2132
43,1.23,0.62,40.0,3200
44,0.65,0.32,40.0,1976
45,4.38,2.19,40.0,3176
46,2.97,1.48,40.0,2560
47,7.88,3.94,40.0,2354
1,3.26,1.63,57.0,2760
2,2.79,1.40,57.0,1824
3,2.18,1.09,57.0,1803
4,0.10,0.05,57.0,1663
5,0.44,0.22,57.0,2089
6,0.18,0.09,57.0,2252
7,0.18,0.09,57.0,2155
8,0.08,0.04,57.0,1642
9,0.26,0.13,57.0,2453
10,0.08,0.04,57.0,1660
11,0.45,0.23,57.0,2027
12,0.86,0.43,57.0,2320
13,0.30,0.15,57.0,2324
14,0.42,0.21,57.0,2298
15,0.16,0.08,57.0,1854
16,0.07,0.03,57.0,1619
17,0.24,0.12,57.0,1919
18,0.23,0.11,57.0,1894
1,0.49,0.25,38.0,1389
2,0.26,0.13,38.0,1505
3,2.26,1.13,38.0,1485
4,1.11,0.55,38.0,1591
5,0.12,0.06,38.0,1290
6,0.20,0.10,38.0,1278
7,0.19,0.10,38.0,1208
8,0.18,0.09,38.0,1389
9,0.12,0.06,38.0,1278
10,0.17,0.08,38.0,1278
11,0.60,0.30,38.0,1451
12,0.26,0.13,38.0,1495
13,0.12,0.06,38.0,1274
14,0.26,0.13,38.0,1473
15,1.10,0.55,38.0,1774
16,0.07,0.04,38.0,1017
17,0.25,0.12,38.0,1591
18,0.13,0.07,38.0,1063
19,0.38,0.19,38.0,1219
20,0.93,0.47,38.0,1705
21,0.13,0.07,38.0,1278
22,0.16,0.08,38.0,1283
23,5.26,2.63,38.0,1596
24,5.25,2.62,38.0,1755
25,0.89,0.45,38.0,1565
26,0.20,0.10,38.0,1643
27,1.69,0.85,38.0,1595
28,0.61,0.31,38.0,1361
29,0.21,0.10,38.0,1261
30,0.32,0.16,38.0,1413
31,0.42,0.21,38.0,1191
32,1.76,0.88,38.0,1434
33,1.42,0.71,38.0,1962
1,1.07,0.53,20.0,1617
1,0.46,0.23,20.0,1792
2,0.15,0.07,20.0,1356
3,0.09,0.05,20.0,1342
4,0.52,0.26,20.0,2084
5,0.25,0.12,20.0,2127
6,0.42,0.21,20.0,1808
1,0.14,0.07,35.0,1416
2,0.09,0.05,35.0,1274
3,0.54,0.27,35.0,1412
4,0.05,0.03,35.0,1375
5,0.12,0.06,35.0,1790
1,0.36,0.18,20.0,1035
2,0.56,0.28,20.0,1292
3,0.50,0.25,20.0,1570
1,0.41,0.21,20.0,2181
2,0.72,0.36,20.0,2461
3,0.83,0.42,20.0,2433
4,1.23,0.61,20.0,2761
1,0.34,0.17,20.0,991
2,0.45,0.22,20.0,965
3,0.49,0.24,20.0,1135
4,1.08,0.54,20.0,1202
5,0.83,0.42,20.0,1103
6,0.28,0.14,20.0,1035
7,0.68,0.34,20.0,1143
8,0.52,0.26,20.0,1121
9,0.46,0.23,20.0,1177
10,0.45,0.23,20.0,1051
11,0.72,0.36,20.0,1005
12,2.50,1.25,20.0,1106
13,0.28,0.14,20.0,1168
1,0.12,0.06,35.0,2039
2,0.09,0.04,35.0,1575
3,0.26,0.13,35.0,1976
4,0.40,0.20,35.0,2001
5,0.25,0.12,35.0,2026
1,1.44,0.72,35.0,4640
2,1.64,0.82,35.0,5095
3,1.21,0.60,35.0,4278
4,27.84,13.92,35.0,4577
1,0.68,0.34,20.0,2529
2,0.50,0.25,20.0,2481
3,0.43,0.22,20.0,2297
1,0.28,0.14,20.0,2160
2,0.23,0.11,20.0,2007
3,0.24,0.12,20.0,1748
1,0.63,0.32,35.0,1825
2,0.63,0.31,35.0,2082
3,0.18,0.09,35.0,1576
4,0.30,0.15,35.0,1820
5,0.54,0.27,35.0,2507
6,0.16,0.08,35.0,1329
7,0.42,0.21,35.0,1729
8,0.38,0.19,35.0,2202
9,6.33,3.17,35.0,1713
10,0.14,0.07,35.0,1445
11,0.24,0.12,35.0,1901
12,1.41,0.70,35.0,1710
13,0.18,0.09,35.0,1610
1,0.11,0.06,35.0,1853
2,1.20,0.60,35.0,1897
3,0.15,0.08,35.0,1956
1,1.53,0.76,20.0,1912
2,2.62,1.31,20.0,1926
3,3.12,1.56,20.0,1792
1,1.83,0.92,35.0,5041
2,6.30,3.15,35.0,5078
3,7.80,3.90,35.0,5151
4,28.11,14.05,35.0,4773
5,5.22,2.61,35.0,6852
6,19.61,9.81,35.0,4391
1,0.26,0.13,20.0,1703
2,0.26,0.13,20.0,1795
3,0.36,0.18,20.0,1990
1,0.19,0.10,20.0,1609
2,0.18,0.09,20.0,1429
3,0.15,0.08,20.0,1296
4,0.24,0.12,20.0,1395
5,0.38,0.19,20.0,1576
6,0.20,0.10,20.0,1419
7,0.38,0.19,20.0,1359
1,0.22,0.11,36.0,1371
2,1.43,0.71,36.0,1648
3,0.24,0.12,36.0,1519
4,0.41,0.21,36.0,1368
5,0.50,0.25,36.0,1855
6,50.43,25.22,36.0,1778
7,3.01,1.51,36.0,2402
8,2.64,1.32,36.0,1575
9,10.21,5.11,36.0,1595
10,5.38,2.69,36.0,1677
11,9.30,4.65,36.0,1964
1,0.41,0.20,20.0,1588
2,0.38,0.19,20.0,1675
3,0.19,0.10,20.0,1554
4,0.17,0.08,20.0,1763
1,0.84,0.42,35.0,1617
2,0.43,0.21,35.0,1556
3,0.33,0.17,35.0,1784
4,0.16,0.08,35.0,1800
5,0.41,0.20,35.0,1990
6,0.58,0.29,35.0,2017
1,0.25,0.13,35.0,1787
2,0.46,0.23,35.0,1878
3,0.12,0.06,35.0,1639
4,0.31,0.15,35.0,1573
5,0.34,0.17,35.0,1818
6,0.39,0.20,35.0,1889
7,0.11,0.05,35.0,1554
8,0.13,0.06,35.0,1814
9,0.11,0.05,35.0,1722
10,0.13,0.06,35.0,1708
11,2.10,1.05,35.0,1792
12,0.60,0.30,35.0,1657
13,0.70,0.35,35.0,1673
14,0.38,0.19,35.0,2201
15,0.08,0.04,35.0,1618
16,0.14,0.07,35.0,1817
1,1.59,0.80,20.0,1606
2,2.53,1.27,20.0,2017
3,3.76,1.88,20.0,1820
4,0.50,0.25,20.0,1639
5,3.71,1.85,20.0,2342
6,3.67,1.83,20.0,2351
1,0.52,0.26,35.0,1691
2,0.78,0.39,35.0,1600
3,0.54,0.27,35.0,1508
4,0.26,0.13,35.0,1449
5,0.45,0.22,35.0,1843
6,0.58,0.29,35.0,2032
7,0.80,0.40,35.0,1560
8,2.99,1.49,35.0,2124
9,2.19,1.09,35.0,1639
1,1.26,0.63,38.0,1910
2,0.58,0.29,38.0,1896
3,1.14,0.57,38.0,2114
4,20.23,10.12,38.0,1903
5,0.36,0.18,38.0,1831
6,1.16,0.58,38.0,2230
7,6.14,3.07,38.0,1868
8,0.86,0.43,38.0,2140
9,0.43,0.22,38.0,2306
10,0.94,0.47,38.0,2014
11,0.28,0.14,38.0,1843
12,1.66,0.83,38.0,2170
13,0.43,0.22,38.0,1843
14,0.75,0.38,38.0,1967
1,0.34,0.17,39.0,1331
2,0.16,0.08,39.0,1066
3,0.27,0.14,39.0,1502
1,1.61,0.80,35.0,1329
2,0.21,0.11,35.0,1307
1,0.07,0.04,20.0,1048
1,0.39,0.20,20.0,1225
2,0.49,0.24,20.0,1224
1,0.29,0.15,20.0,1555
2,0.58,0.29,20.0,1721
1,0.33,0.17,35.0,1067
2,0.13,0.06,35.0,1065
3,0.20,0.10,35.0,1216
1,0.40,0.20,35.0,1382
2,0.35,0.17,35.0,1173
3,0.53,0.26,35.0,1330
1,0.54,0.27,20.0,2447
1,0.36,0.18,42.0,1341
2,2.15,1.07,42.0,1533
3,0.85,0.43,42.0,1547
4,0.91,0.45,42.0,1359
5,1.79,0.89,42.0,1677
6,0.74,0.37,42.0,1389
7,0.57,0.28,42.0,1685
8,0.13,0.07,42.0,1050
9,0.21,0.10,42.0,1311
1,0.73,0.37,20.0,2435
2,1.85,0.92,20.0,2352
3,0.20,0.10,20.0,1949
1,5.27,2.63,35.0,1517
1,0.60,0.30,35.0,2257
2,2.42,1.21,35.0,3145
3,1.47,0.73,35.0,2715
4,4.33,2.17,35.0,2142
5,0.33,0.17,35.0,2233
6,0.46,0.23,35.0,2070
7,0.16,0.08,35.0,2009
8,0.29,0.15,35.0,2085
9,0.52,0.26,35.0,1954
10,0.72,0.36,35.0,2717
11,0.20,0.10,35.0,2374
12,0.44,0.22,35.0,2284
13,0.39,0.20,35.0,2313
14,4.41,2.20,35.0,2885
15,1.66,0.83,35.0,2304
16,6.08,3.04,35.0,2230
1,0.16,0.08,20.0,1618
2,0.37,0.18,20.0,1285
1,0.32,0.16,20.0,1026
1,0.47,0.24,20.0,1195
2,0.19,0.10,20.0,970
1,0.31,0.15,20.0,1760
2,0.07,0.03,20.0,1222
1,0.42,0.21,20.0,1904
1,0.61,0.31,20.0,1463
1,0.40,0.20,35.0,1099
2,0.41,0.21,35.0,1137
1,1.54,0.77,20.0,1021
1,0.25,0.12,35.0,1593
2,0.53,0.26,35.0,1723
3,1.30,0.65,35.0,1990
4,0.08,0.04,35.0,1700
5,0.22,0.11,35.0,1702
6,0.07,0.04,35.0,1478
1,0.41,0.21,20.0,1657
2,0.23,0.11,20.0,1658
3,0.36,0.18,20.0,1934
4,7.49,3.75,20.0,1938
5,0.15,0.08,20.0,1860
6,3.44,1.72,20.0,2834
7,3.73,1.86,20.0,2095
8,5.27,2.64,20.0,2086
1,0.28,0.14,20.0,1425
2,0.39,0.20,20.0,1363
3,0.53,0.26,20.0,1313
4,0.40,0.20,20.0,1352
1,0.06,0.03,35.0,1279
2,0.06,0.03,35.0,1358
3,0.31,0.15,35.0,1434
4,0.21,0.11,35.0,1772
5,2.73,1.37,35.0,1614
6,0.12,0.06,35.0,1887
7,0.08,0.04,35.0,1573
8,0.11,0.06,35.0,1877
9,0.13,0.06,35.0,1638
10,0.16,0.08,35.0,1458
11,0.10,0.05,35.0,1603
12,0.45,0.23,35.0,1651
13,0.89,0.45,35.0,1436
14,7.36,3.68,35.0,1687
15,0.94,0.47,35.0,2494
16,0.48,0.24,35.0,1818
17,0.75,0.38,35.0,1832
18,0.09,0.04,35.0,1632
1,0.22,0.11,20.0,1599
1,1.11,0.55,20.0,1464
2,1.31,0.66,20.0,1388
3,0.40,0.20,20.0,1332
1,0.19,0.10,35.0,1719
2,0.09,0.04,35.0,1286
3,0.20,0.10,35.0,1318
4,0.15,0.07,35.0,1368
5,0.19,0.09,35.0,1219
6,0.16,0.08,35.0,1798
7,0.09,0.05,35.0,1433
8,0.39,0.19,35.0,1695
9,0.70,0.35,35.0,1488
10,0.10,0.05,35.0,1430
11,0.17,0.08,35.0,1367
12,0.05,0.03,35.0,1357
13,0.09,0.04,35.0,1375
14,0.12,0.06,35.0,1642
1,0.13,0.06,20.0,537
2,0.44,0.22,20.0,593
3,0.28,0.14,20.0,606
4,0.21,0.11,20.0,526
1,0.26,0.13,35.0,1937
2,1.20,0.60,35.0,2124
3,0.29,0.14,35.0,2066
4,0.93,0.47,35.0,2696
5,0.28,0.14,35.0,2060
6,0.12,0.06,35.0,1608
7,11.21,5.61,35.0,2038
8,2.23,1.11,35.0,2775
9,2.13,1.07,35.0,3016
1,3.17,1.59,43.0,6701
2,3.76,1.88,43.0,7176
3,3.27,1.63,43.0,7717
4,6.19,3.09,43.0,7966
5,8.76,4.38,43.0,8156
6,10.38,5.19,43.0,7815
1,0.29,0.15,40.0,1409
2,0.24,0.12,40.0,1591
3,0.15,0.08,40.0,1745
4,0.17,0.09,40.0,1564
5,0.96,0.48,40.0,1599
6,0.28,0.14,40.0,1745
7,0.26,0.13,40.0,1964
8,0.08,0.04,40.0,1462
9,0.14,0.07,40.0,1370
10,0.08,0.04,40.0,1486
11,0.21,0.11,40.0,1713
12,0.11,0.05,40.0,1578
13,0.83,0.42,40.0,2349
14,0.10,0.05,40.0,1541
15,0.18,0.09,40.0,1418
16,0.13,0.06,40.0,1617
17,1.18,0.59,40.0,2065
18,0.51,0.25,40.0,1573
19,0.10,0.05,40.0,1600
20,0.22,0.11,40.0,1891
21,1.03,0.52,40.0,1991
22,0.24,0.12,40.0,1351
23,0.10,0.05,40.0,1475
24,0.14,0.07,40.0,1669
25,0.07,0.04,40.0,1295
26,0.40,0.20,40.0,2136
27,1.51,0.76,40.0,2414
28,0.07,0.04,40.0,1462
29,0.19,0.10,40.0,1952
1,0.24,0.12,20.0,1661
2,2.40,1.20,20.0,2153
3,0.14,0.07,20.0,1416
4,1.40,0.70,20.0,2025
5,1.65,0.83,20.0,2229
1,0.49,0.25,20.0,1235
2,0.35,0.18,20.0,1250
3,0.68,0.34,20.0,1412
1,0.29,0.15,35.0,1457
2,0.09,0.04,35.0,1258
3,0.23,0.12,35.0,1667
4,0.12,0.06,35.0,1398
5,0.06,0.03,35.0,1398
6,0.21,0.10,35.0,1522
7,0.09,0.04,35.0,1321
8,0.28,0.14,35.0,1562
9,0.17,0.09,35.0,1555
10,0.13,0.07,35.0,1536
11,0.64,0.32,35.0,1789
12,0.89,0.44,35.0,1857
13,0.39,0.19,35.0,1816
14,0.37,0.18,35.0,1804
15,0.09,0.04,35.0,1320
1,2.20,1.10,20.0,2371
2,0.25,0.13,20.0,2442
3,1.21,0.61,20.0,2434
4,1.01,0.50,20.0,2203
1,0.42,0.21,35.0,1425
2,0.90,0.45,35.0,1528
3,0.44,0.22,35.0,1870
1,0.19,0.10,60.0,1501
2,0.29,0.14,60.0,1383
3,0.25,0.12,60.0,1825
4,0.30,0.15,60.0,1869
5,0.30,0.15,60.0,1278
6,0.49,0.24,60.0,1596
1,0.50,0.25,20.0,2180
2,0.76,0.38,20.0,2216
3,0.73,0.36,20.0,2705
4,1.57,0.79,20.0,2603
5,0.33,0.17,20.0,1877
6,1.45,0.72,20.0,2166
7,2.16,1.08,20.0,2277
8,1.23,0.62,20.0,2458
9,0.93,0.46,20.0,2645
10,0.49,0.25,20.0,1859
1,0.26,0.13,20.0,2063
2,0.20,0.10,20.0,1581
3,0.31,0.15,20.0,2041
4,4.14,2.07,20.0,2006
5,1.27,0.64,20.0,2732
6,0.34,0.17,20.0,1974
7,1.25,0.63,20.0,2561
8,0.27,0.13,20.0,1930
9,0.23,0.11,20.0,1836
1,0.52,0.26,35.0,1279
1,0.97,0.49,20.0,1604
2,0.42,0.21,20.0,1698
3,0.42,0.21,20.0,1724
4,0.18,0.09,20.0,1559
5,0.62,0.31,20.0,2165
1,0.46,0.23,20.0,1787
2,2.07,1.04,20.0,2221
1,0.39,0.19,36.0,2077
2,0.89,0.45,36.0,2479
3,0.12,0.06,36.0,1928
4,0.09,0.04,36.0,1688
5,0.38,0.19,36.0,2210
6,0.32,0.16,36.0,2366
7,0.19,0.09,36.0,1789
8,0.14,0.07,36.0,2129
9,0.13,0.07,36.0,1806
10,0.07,0.04,36.0,1363
11,0.10,0.05,36.0,1576
1,0.58,0.29,35.0,1648
2,0.42,0.21,35.0,1835
3,0.29,0.15,35.0,1772
4,11.25,5.62,35.0,2161
5,0.74,0.37,35.0,2326
6,0.41,0.20,35.0,2020
7,0.25,0.13,35.0,1792
8,0.33,0.16,35.0,1997
9,3.20,1.60,35.0,2200
10,3.00,1.50,35.0,2872
11,1.27,0.64,35.0,1993
12,1.98,0.99,35.0,1991
13,9.43,4.71,35.0,2738
14,1.41,0.70,35.0,2408
15,0.74,0.37,35.0,2145
16,3.18,1.59,35.0,2568
1,0.18,0.09,41.0,1558
2,0.18,0.09,41.0,1214
3,0.10,0.05,41.0,1449
4,0.11,0.06,41.0,1189
5,0.09,0.04,41.0,1311
6,0.20,0.10,41.0,1495
7,1.16,0.58,41.0,1225
8,0.83,0.42,41.0,1580
9,0.07,0.04,41.0,1084
10,0.12,0.06,41.0,1422
11,0.13,0.06,41.0,1333
12,0.45,0.23,41.0,2009
13,0.76,0.38,41.0,1990
14,1.63,0.81,41.0,1464
15,0.53,0.27,41.0,1839
16,0.24,0.12,41.0,1873
17,0.16,0.08,41.0,1546
1,0.40,0.20,20.0,1808
1,0.44,0.22,20.0,1605
1,1.42,0.71,20.0,1772
2,33.14,16.57,20.0,2243
3,2.26,1.13,20.0,1892
4,1.65,0.83,20.0,1723
1,0.50,0.25,20.0,2067
2,0.40,0.20,20.0,1729
1,0.11,0.06,44.0,977
2,0.29,0.15,44.0,998
3,0.24,0.12,44.0,1117
4,0.08,0.04,44.0,973
5,0.18,0.09,44.0,1064
6,0.12,0.06,44.0,1016
7,0.18,0.09,44.0,1105
8,0.10,0.05,44.0,912
1,0.32,0.16,35.0,1157
2,0.08,0.04,35.0,932
3,0.20,0.10,35.0,972
4,0.17,0.08,35.0,968
1,0.95,0.47,35.0,2179
2,0.24,0.12,35.0,1854
3,0.17,0.09,35.0,2211
4,0.19,0.09,35.0,2058
5,1.54,0.77,35.0,2572
6,0.51,0.25,35.0,2779
7,0.97,0.48,35.0,2295
8,0.16,0.08,35.0,2197
9,0.19,0.09,35.0,2098
10,0.63,0.32,35.0,2764
11,0.46,0.23,35.0,2553
12,0.32,0.16,35.0,2096
13,0.25,0.12,35.0,2169
14,0.39,0.20,35.0,2863
15,0.35,0.18,35.0,2316
16,0.19,0.10,35.0,2271
17,0.17,0.08,35.0,2086
1,0.31,0.15,20.0,1789
1,1.82,0.91,35.0,1263
2,9.46,4.73,35.0,1686
3,1.52,0.76,35.0,1684
1,0.61,0.31,39.0,1399
2,0.22,0.11,39.0,1293
3,1.24,0.62,39.0,1722
4,0.30,0.15,39.0,1386
1,0.14,0.07,43.0,1312
2,0.29,0.14,43.0,1239
3,0.23,0.11,43.0,1560
4,0.16,0.08,43.0,1399
5,0.34,0.17,43.0,2013
1,0.26,0.13,20.0,1559
1,0.47,0.23,35.0,3327
2,0.20,0.10,35.0,3451
3,0.28,0.14,35.0,3637
4,0.21,0.10,35.0,3316
5,0.26,0.13,35.0,4013
6,8.55,4.27,35.0,3074
7,0.27,0.13,35.0,3429
8,0.32,0.16,35.0,3936
9,4.39,2.20,35.0,3132
10,6.37,3.19,35.0,3690
11,3.31,1.65,35.0,4861
1,0.23,0.12,43.0,1117
2,4.59,2.29,43.0,1724
3,0.30,0.15,43.0,1168
4,0.23,0.12,43.0,1016
5,0.84,0.42,43.0,1154
6,5.13,2.57,43.0,1595
7,1.71,0.85,43.0,1308
8,0.38,0.19,43.0,1205
9,0.17,0.09,43.0,1047
1,0.62,0.31,20.0,1870
2,0.17,0.09,20.0,1623
1,0.13,0.06,20.0,1064
2,0.22,0.11,20.0,945
3,0.15,0.08,20.0,889
1,0.05,0.02,35.0,1316
2,0.69,0.34,35.0,1480
3,0.08,0.04,35.0,1713
1,0.79,0.40,20.0,1716
1,1.42,0.71,20.0,1937
2,0.94,0.47,20.0,1880
3,1.01,0.51,20.0,1774
4,0.33,0.17,20.0,1527
5,0.64,0.32,20.0,2411
1,1.15,0.57,20.0,1972
2,0.38,0.19,20.0,1824
3,0.21,0.10,20.0,1839
4,0.28,0.14,20.0,1655
5,0.45,0.22,20.0,1809
6,0.65,0.32,20.0,2006
1,0.50,0.25,20.0,1767
2,0.64,0.32,20.0,2564
3,0.38,0.19,20.0,1901
4,0.97,0.49,20.0,2360
1,0.92,0.46,20.0,1745
2,0.19,0.10,20.0,1504
3,0.55,0.27,20.0,1716
4,1.51,0.75,20.0,1800
5,1.55,0.78,20.0,1927
6,4.65,2.33,20.0,2356
1,0.35,0.17,20.0,1611
2,0.16,0.08,20.0,1747
3,0.92,0.46,20.0,2033
4,0.09,0.04,20.0,1327
5,1.69,0.84,20.0,1503
6,0.44,0.22,20.0,1455
1,0.74,0.37,20.0,1873
2,0.70,0.35,20.0,1792
3,0.30,0.15,20.0,1773
4,0.34,0.17,20.0,1819
5,0.27,0.13,20.0,1773
6,2.42,1.21,20.0,1749
7,0.51,0.25,20.0,2025
8,0.31,0.16,20.0,2034
9,0.16,0.08,20.0,1773
10,0.23,0.12,20.0,1550
11,0.17,0.08,20.0,1791
12,3.45,1.72,20.0,2127
13,0.21,0.11,20.0,1913
14,1.02,0.51,20.0,2028
15,0.60,0.30,20.0,2075
16,3.64,1.82,20.0,2415
17,13.29,6.65,20.0,1880
18,1.23,0.62,20.0,2049
19,1.09,0.55,20.0,1858
1,0.12,0.06,35.0,1613
1,1.15,0.57,35.0,1652
2,0.20,0.10,35.0,1973
1,0.39,0.19,20.0,1126
1,0.79,0.39,35.0,2212
2,0.15,0.08,35.0,1905
3,0.20,0.10,35.0,1744
4,9.39,4.70,35.0,2042
5,3.69,1.85,35.0,1654
6,0.31,0.16,35.0,2188
7,0.70,0.35,35.0,2085
8,0.52,0.26,35.0,1834
9,0.10,0.05,35.0,1726
10,0.18,0.09,35.0,2148
11,0.43,0.22,35.0,2485
12,0.14,0.07,35.0,1907
13,0.32,0.16,35.0,2397
14,0.17,0.08,35.0,1723
15,3.95,1.97,35.0,2008
16,0.25,0.13,35.0,2190
17,0.09,0.04,35.0,1744
18,0.14,0.07,35.0,2055
1,0.05,0.03,35.0,1383
2,1.02,0.51,35.0,1633
3,0.06,0.03,35.0,1481
1,1.05,0.53,20.0,1638
2,0.16,0.08,20.0,1445
1,0.09,0.05,35.0,1371
2,0.09,0.05,35.0,1337
3,0.14,0.07,35.0,1559
4,0.22,0.11,35.0,1202
5,0.20,0.10,35.0,1354
6,0.39,0.19,35.0,1348
7,0.56,0.28,35.0,1569
8,0.78,0.39,35.0,1757
9,0.45,0.23,35.0,1336
10,0.12,0.06,35.0,1288
11,0.19,0.10,35.0,1470
12,0.68,0.34,35.0,1630
13,1.79,0.90,35.0,1296
14,0.96,0.48,35.0,1788
15,0.25,0.12,35.0,1345
16,0.18,0.09,35.0,1191
17,0.14,0.07,35.0,1130
18,0.37,0.18,35.0,1296
19,5.62,2.81,35.0,1872
20,6.31,3.16,35.0,1297
